,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
177629,34434117,09/29/2016 12:00:00 AM,10/06/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Commercial Building,11354,124-04 31 AVENUE,31 AVENUE,124 STREET,125 STREET,,,ADDRESS,Flushing,,,Closed,10/29/2016 10:13:54 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/06/2016 12:00:00 AM,07 QUEENS,QUEENS,1027316.0,219668.0,Unspecified,QUEENS,,,,,,,,40.769509387736505,-73.84452235057822,"(40.76950938773651, -73.84452235057822)"
177630,34434118,09/29/2016 12:00:00 AM,10/04/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Other (Explain Below),10030,WEST 139 STREET,WEST 139 STREET,7 AVENUE,8 AVENUE,,,BLOCKFACE,NEW YORK,,,Closed,10/29/2016 09:04:46 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/04/2016 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,1000195.0,237330.0,Unspecified,MANHATTAN,,,,,,,,40.81807731201109,-73.94239308825827,"(40.81807731201109, -73.94239308825827)"
177631,34434196,09/29/2016 12:00:00 AM,10/07/2016 04:43:25 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11215,288 17 STREET,17 STREET,5 AVENUE,6 AVENUE,,,ADDRESS,BROOKLYN,,,Closed,10/29/2016 02:09:04 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/07/2016 04:43:25 PM,07 BROOKLYN,BROOKLYN,987117.0,180721.0,Unspecified,BROOKLYN,,,,,,,,40.66271365267306,-73.98966608166559,"(40.66271365267306, -73.9896660816656)"
177632,34434228,09/29/2016 12:00:00 AM,10/13/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11216,217 LEXINGTON AVENUE,LEXINGTON AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,,Closed,10/29/2016 02:03:37 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/13/2016 12:00:00 AM,03 BROOKLYN,BROOKLYN,997130.0,189712.0,Unspecified,BROOKLYN,,,,,,,,40.687383015728734,-73.95355768520001,"(40.687383015728734, -73.9535576852)"
177633,34434229,09/29/2016 12:00:00 AM,10/04/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11235,3 PLUMB    3 STREET,PLUMB    3 STREET,HARKNESS AVENUE,EMMONS AVENUE,,,ADDRESS,BROOKLYN,,,Closed,10/29/2016 01:03:32 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/04/2016 12:00:00 AM,15 BROOKLYN,BROOKLYN,1004128.0,152584.0,Unspecified,BROOKLYN,,,,,,,,40.58546166001896,-73.92843389212742,"(40.58546166001895, -73.92843389212742)"
177634,34434243,09/29/2016 12:00:00 AM,09/29/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10030,173 W 141ST ST,W 141ST ST,,,,,LATLONG,NEW YORK,,,Closed,10/29/2016 10:43:15 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,09/29/2016 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,1000731.0,237684.0,Unspecified,MANHATTAN,,,,,,,,40.819047958460395,-73.94045573125705,"(40.819047958460395, -73.94045573125705)"
177635,34434244,09/29/2016 12:00:00 AM,10/16/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11215,277 1 STREET,1 STREET,4 AVENUE,5 AVENUE,,,ADDRESS,BROOKLYN,,,Closed,10/29/2016 10:08:41 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/16/2016 12:00:00 AM,06 BROOKLYN,BROOKLYN,988821.0,185057.0,Unspecified,BROOKLYN,,,,,,,,40.67461428958149,-73.98352118254672,"(40.674614289581484, -73.98352118254674)"
177636,34434248,09/29/2016 12:00:00 AM,10/06/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10010,225 EAST   26 STREET,EAST   26 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,,Closed,10/29/2016 10:29:52 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/06/2016 12:00:00 AM,06 MANHATTAN,MANHATTAN,989592.0,208989.0,Unspecified,MANHATTAN,,,,,,,,40.74030153709773,-73.9807226797676,"(40.74030153709773, -73.9807226797676)"
177637,34434249,09/29/2016 12:00:00 AM,10/14/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11207,1113 HALSEY STREET,HALSEY STREET,EVERGREEN AVENUE,CENTRAL AVENUE,,,ADDRESS,BROOKLYN,,,Closed,10/29/2016 03:05:47 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/14/2016 12:00:00 AM,04 BROOKLYN,BROOKLYN,1008725.0,190411.0,Unspecified,BROOKLYN,,,,,,,,40.68927714099409,-73.91174626683858,"(40.68927714099409, -73.91174626683858)"
177638,34434253,09/29/2016 12:00:00 AM,09/29/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10463,3871 SEDGWICK AVENUE,SEDGWICK AVENUE,STEVENSON PLACE,BEND,,,ADDRESS,BRONX,,,Closed,10/29/2016 01:20:51 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,09/29/2016 01:23:58 PM,08 BRONX,BRONX,1013457.0,260999.0,Unspecified,BRONX,,,,,,,,40.88300776408377,-73.89437638212459,"(40.88300776408377, -73.8943763821246)"
177639,34434273,09/29/2016 12:00:00 AM,10/24/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11360,15-23 215TH STREET,215TH STREET,,,,,LATLONG,BAYSIDE,,,Closed,10/29/2016 05:54:48 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/24/2016 12:00:00 AM,Unspecified QUEENS,QUEENS,1045515.0,226115.0,Unspecified,QUEENS,,,,,,,,40.787097253012675,-73.77876144639974,"(40.78709725301267, -73.77876144639973)"
177640,34434277,09/29/2016 12:00:00 AM,09/29/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11218,621 DAHILL ROAD,DAHILL ROAD,AVENUE F,43 STREET,,,ADDRESS,BROOKLYN,,,Closed,10/29/2016 01:25:37 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,09/29/2016 01:31:11 PM,12 BROOKLYN,BROOKLYN,990203.0,169736.0,Unspecified,BROOKLYN,,,,,,,,40.63256066875153,-73.97855248661953,"(40.63256066875153, -73.97855248661953)"
177641,34434278,09/29/2016 12:00:00 AM,09/29/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,10453,1756 UNDERCLIFF AVENUE,UNDERCLIFF AVENUE,WEST 176 STREET,SEDGWICK AVENUE,,,ADDRESS,BRONX,,,Closed,10/29/2016 08:32:22 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,09/29/2016 08:42:11 PM,05 BRONX,BRONX,1006332.0,249449.0,Unspecified,BRONX,,,,,,,,40.851327245199755,-73.92018113501858,"(40.85132724519975, -73.92018113501858)"
177643,34434526,09/29/2016 12:00:00 AM,10/06/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11427,86-56 RANGE STREET,RANGE STREET,HILLSIDE AVENUE,87 AVENUE,,,ADDRESS,Queens Village,,,Closed,10/29/2016 07:28:04 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/06/2016 12:00:00 AM,13 QUEENS,QUEENS,1058064.0,206054.0,Unspecified,QUEENS,,,,,,,,40.73193930097201,-73.7336653446817,"(40.73193930097201, -73.7336653446817)"
177644,34434556,09/29/2016 12:00:00 AM,09/29/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10456,1460 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,LATLONG,BRONX,,,Closed,10/29/2016 11:02:43 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,09/29/2016 12:00:00 AM,Unspecified BRONX,BRONX,1011053.0,244088.0,Unspecified,BRONX,,,,,,,,40.83659981076004,-73.90313777782518,"(40.83659981076004, -73.90313777782518)"
177645,34434603,09/29/2016 12:00:00 AM,09/29/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10034,87 VERMILYEA AVENUE,VERMILYEA AVENUE,ACADEMY STREET,WEST 204 STREET,,,ADDRESS,NEW YORK,,,Closed,10/29/2016 12:55:49 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,09/29/2016 01:02:59 PM,12 MANHATTAN,MANHATTAN,1005555.0,254750.0,Unspecified,MANHATTAN,,,,,,,,40.865878803245714,-73.92297287319786,"(40.86587880324571, -73.92297287319788)"
177646,34434816,09/29/2016 12:00:00 AM,10/14/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,1-2 Family Dwelling,11421,85-69 75 STREET,75 STREET,85 DRIVE,86 ROAD,,,ADDRESS,Woodhaven,,,Closed,10/29/2016 06:49:46 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/14/2016 12:00:00 AM,09 QUEENS,QUEENS,1021125.0,191821.0,Unspecified,QUEENS,,,,,,,,40.693104284799546,-73.86702578506376,"(40.693104284799546, -73.86702578506376)"
177647,34434857,09/29/2016 12:00:00 AM,09/29/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,10011,222 WEST 21ST STREET,WEST 21ST STREET,,,,,LATLONG,NEW YORK,,,Closed,10/29/2016 04:03:35 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,09/29/2016 04:07:07 PM,Unspecified MANHATTAN,MANHATTAN,984856.0,209995.0,Unspecified,MANHATTAN,,,,,,,,40.743064349133284,-73.99781307742312,"(40.74306434913328, -73.99781307742313)"
177648,34434890,09/29/2016 12:00:00 AM,10/17/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Mixed Use Building,10014,308 BLEECKER STREET,BLEECKER STREET,BARROW STREET,GROVE STREET,,,ADDRESS,NEW YORK,,,Closed,10/29/2016 06:53:56 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/17/2016 12:00:00 AM,02 MANHATTAN,MANHATTAN,983180.0,206223.0,Unspecified,MANHATTAN,,,,,,,,40.732711099179355,-74.00386079799189,"(40.73271109917935, -74.00386079799189)"
177649,34434978,09/29/2016 12:00:00 AM,10/18/2016 04:13:45 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,10451,918 MORRIS AVENUE,MORRIS AVENUE,EAST 162 STREET,EAST 163 STREET,,,ADDRESS,BRONX,,,Closed,10/29/2016 08:45:22 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/18/2016 04:13:45 PM,04 BRONX,BRONX,1007012.0,240524.0,Unspecified,BRONX,,,,,,,,40.826828998933074,-73.91775345962697,"(40.826828998933074, -73.91775345962697)"
177652,34435178,09/29/2016 12:00:00 AM,09/29/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,10466,4036 PAULDING AVENUE,PAULDING AVENUE,EAST 227 STREET,EAST 228 STREET,,,ADDRESS,BRONX,,,Closed,10/29/2016 12:55:39 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,09/29/2016 01:02:57 PM,12 BRONX,BRONX,1025497.0,262420.0,Unspecified,BRONX,,,,,,,,40.88685989916468,-73.85082648461042,"(40.886859899164676, -73.85082648461042)"
177653,34435193,09/29/2016 12:00:00 AM,10/04/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11226,2816 CHURCH AVENUE,CHURCH AVENUE,LLOYD STREET,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,,Closed,10/29/2016 10:25:49 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/04/2016 12:00:00 AM,17 BROOKLYN,BROOKLYN,997846.0,176357.0,Unspecified,BROOKLYN,,,,,,,,40.65072545666993,-73.9510028898675,"(40.650725456669925, -73.9510028898675)"
177654,34435194,09/29/2016 12:00:00 AM,09/29/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11221,459 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,LATLONG,BROOKLYN,,,Closed,10/29/2016 08:21:21 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,09/29/2016 08:24:05 PM,Unspecified BROOKLYN,BROOKLYN,999852.0,190202.0,Unspecified,BROOKLYN,,,,,,,,40.68872357330602,-73.94374164759009,"(40.68872357330602, -73.9437416475901)"
177655,34435222,09/29/2016 12:00:00 AM,10/08/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,11221,DEKALB AVENUE,DEKALB AVENUE,EVERGREEN AVENUE,MYRTLE AVENUE,,,BLOCKFACE,BROOKLYN,,,Closed,10/29/2016 02:10:16 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/08/2016 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,1004686.0,193261.0,Unspecified,BROOKLYN,,,,,,,,40.69710997663505,-73.926301732794,"(40.69710997663505, -73.926301732794)"
177656,34435223,09/29/2016 12:00:00 AM,10/06/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11413,229-07 141 AVENUE,141 AVENUE,229 STREET,230 STREET,,,ADDRESS,Springfield Gardens,,,Closed,10/29/2016 05:08:51 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,10/06/2016 12:00:00 AM,13 QUEENS,QUEENS,1054631.0,182752.0,Unspecified,QUEENS,,,,,,,,40.66800901078957,-73.74629568773442,"(40.66800901078957, -73.74629568773442)"
177657,34435227,09/29/2016 12:00:00 AM,09/29/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Catch Basin/Sewer,10029,,,,,LEXINGTON AVENUE,EAST 106 STREET,INTERSECTION,NEW YORK,,,Closed,10/29/2016 09:51:00 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,09/29/2016 10:03:31 PM,11 MANHATTAN,MANHATTAN,999125.0,227918.0,Unspecified,MANHATTAN,,,,,,,,40.79224583491096,-73.94627969154755,"(40.79224583491096, -73.94627969154755)"
177658,34435254,09/29/2016 12:00:00 AM,09/29/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10456,1460 WASHINGTON AVENUE,WASHINGTON AVENUE,,,,,LATLONG,BRONX,,,Closed,10/29/2016 11:00:36 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,09/29/2016 12:00:00 AM,Unspecified BRONX,BRONX,1011053.0,244088.0,Unspecified,BRONX,,,,,,,,40.83659981076004,-73.90313777782518,"(40.83659981076004, -73.90313777782518)"
177659,34435260,09/29/2016 12:00:00 AM,09/30/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11233,80 SOMERS STREET,SOMERS STREET,ROCKAWAY AVENUE,MOTHER GASTON BOULEVARD,,,ADDRESS,BROOKLYN,,,Closed,10/29/2016 12:26:24 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,09/30/2016 12:00:00 AM,16 BROOKLYN,BROOKLYN,1009481.0,186665.0,Unspecified,BROOKLYN,,,,,,,,40.67899310846538,-73.90903425606713,"(40.678993108465384, -73.90903425606713)"
